Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
32.22727,32.135483,0.42601752,5.699449,352.99103,16.099998,1032.9999
16.746069,16.629175,0.63964695,5.1255894,15.776643,15.566837,1012.9714
2.31342,-1.509742,0.88022935,15.125509,28.134953,10.675827,1021.4708
9.692767,8.889383,0.96996677,6.1906834,243.1213,4.538221,1027.1251
3.625859,0.34239903,0.7345603,18.055246,18.99676,15.744964,1024.5807
28.50473,27.840883,0.429656,22.15079,291.60748,10.742798,1010.95624
15.3690815,15.199118,0.54150885,6.465032,339.80093,11.394572,1017.29236
20.263222,20.767149,0.110433124,29.056807,158.09142,16.1,1033.6406
30.597975,30.403202,0.4352461,8.178008,101.386055,10.555487,1017.40063
13.109893,13.297656,0.9996729,6.355402,316.69815,15.594448,1023.00073
22.239986,22.463713,0.81278723,4.8490167,354.358,15.901974,1020.777
32.51828,32.464104,0.41827622,7.917663,299.0963,16.09968,1018.62506
19.403923,19.434181,0.6272401,0.8743447,250.00073,6.620653,1040.3615
30.07157,30.076319,0.40164277,11.405808,151.25934,16.1,1020.224
4.4131527,1.524839,0.9128324,12.076551,144.8279,6.56745,1017.74365
4.3643656,0.70574236,0.8702152,15.423268,162.6065,4.417887,1015.57745
7.3797936,4.2233477,0.58326745,19.387392,103.89595,11.371151,1043.6248
18.942709,19.11435,0.41801175,5.1760554,53.70988,10.363976,1027.1134
-0.8667283,-4.6540728,0.9792677,8.164537,34.44192,1.0966548,1025.9497
20.323948,20.628191,0.74545413,8.163948,201.27675,10.839924,1014.204
-2.586524,-6.521693,0.8787012,9.533344,280.4892,9.607695,1027.8962
24.95072,24.874096,0.42713672,23.381033,2.919865,11.374886,1032.9508
16.021606,15.577832,0.57480913,5.9582872,240.75569,13.575535,1018.3724
-1.0000795,-3.1140418,0.8649675,7.796557,311.53577,9.903104,1023.81915
0.17182814,-2.0303774,0.9128563,7.1631603,177.61255,15.42132,1028.609
-2.1523268,-6.0029764,0.6662223,32.35216,196.67047,11.566609,1025.9043
8.4616785,7.3302493,0.7907163,11.620187,287.39697,9.633773,1006.659
3.3904247,0.14200972,0.9441371,13.537514,20.163221,1.4447073,1023.9129
35.12822,34.968662,0.34604794,17.303982,206.16441,11.088261,1025.6185
22.029806,22.017838,0.35845965,8.86662,27.42364,16.1,1010.8642
21.798372,21.38261,0.80007476,5.243903,350.9425,10.923862,1016.90247
2.1227093,-2.0085428,0.9890309,12.011181,215.7989,1.097811,1028.1987
-2.4422803,-8.748331,0.87879086,26.905563,210.67705,11.080956,0.0
1.8532933,-1.3808398,0.7823995,39.320065,157.96562,11.246424,1033.0035
8.625032,7.9007273,0.7552437,19.402208,15.455282,10.769756,1013.08765
5.820443,4.3824263,0.952308,8.083236,153.85222,4.0567093,1022.7402
22.37034,22.546808,0.7208663,1.9972113,158.81924,15.762091,1023.5008
10.289065,9.82582,0.8128406,4.9450707,292.44418,15.534101,1019.6043
13.417295,15.265755,0.6988971,22.482393,153.02776,10.956592,1016.3788
13.125784,12.524662,0.9952957,15.61822,243.67525,9.336266,1012.74066
32.311695,32.310856,0.5790534,9.404789,159.85905,10.487999,1024.6965
17.743483,17.827614,0.42108154,16.773027,33.59388,10.824286,1018.2922
1.8883916,-2.474915,0.9925817,12.169872,344.47968,0.93313426,1028.75
24.97927,24.900145,0.51061267,3.3854682,122.7859,16.099953,1022.4304
13.669752,13.183861,0.87188214,9.403582,329.83987,15.865974,1017.2446
15.193636,15.309683,0.84699756,7.7381315,168.70734,16.058992,1014.4182
-2.443673,-8.043123,0.9625665,17.665527,9.537166,3.572281,1020.356
3.9088547,2.4761734,0.9911112,4.841004,220.0559,0.11694097,1035.0192
18.292618,18.26264,0.61640877,21.43972,11.881673,10.977592,1008.6196
15.732572,15.755414,0.83724165,4.7009597,47.87115,15.356147,1019.29755
15.726578,15.908681,0.8919091,3.744959,350.15558,15.725341,1016.30396
15.915685,15.966963,0.84956276,5.735906,343.73804,15.7353115,1013.5599
14.7669,14.410899,0.7977225,10.82894,111.65529,10.091247,1003.3317
-0.0917211,-2.331719,0.89919096,6.7698164,49.727802,4.64837,1019.0158
33.999203,34.257782,0.39670184,13.650832,113.77782,10.88037,1021.0619
15.895154,15.565485,0.8583502,7.0710306,122.03265,7.6171627,1017.3961
7.292757,6.5743914,0.96885747,4.0701904,267.06778,5.6366067,1028.3812
12.473495,12.59289,0.8858152,3.438917,341.94955,15.808775,1021.5985
0.7841291,-3.3037307,0.92765206,13.544416,300.4217,11.751893,1021.71674
8.672327,7.781348,0.8003949,21.249292,265.25598,10.0497875,1012.24677
23.508413,23.481794,0.7805208,3.750241,13.500744,15.602967,1022.3621
20.138138,20.580276,0.66370267,8.957492,128.64954,10.687954,1013.084
12.779782,13.427164,0.7027015,18.363073,51.158195,12.613744,1009.5827
8.950024,8.838156,0.9628491,1.9265665,13.552477,14.896883,1021.4181
0.696765,-1.2006222,0.9205672,7.959134,161.80376,8.421995,1022.79987
24.777187,24.819227,0.73127997,9.027887,320.06415,10.774692,1017.2933
16.99106,16.828173,0.41480747,8.739086,39.565105,10.449604,1029.4885
11.983866,11.17113,0.8034823,14.265644,32.620487,15.91085,1010.8888
5.5918393,4.3947496,0.93449163,6.1557293,89.54786,6.1120305,1021.81805
2.5004222,-1.1576568,0.74234945,13.79646,284.4577,14.80951,1019.40533
2.827829,1.1497022,0.9184801,7.819962,19.55038,9.031693,1023.5594
17.97485,18.073242,0.84090924,5.222222,269.53046,15.674457,1015.01825
2.6908185,0.4274245,0.8483724,8.888653,155.47067,7.7813854,1020.3039
16.96678,16.89457,0.99783665,9.721857,167.2415,12.366547,1016.19037
10.39325,9.656869,0.9076805,12.018917,24.037186,15.150848,1022.6782
24.758688,25.399954,0.39970678,17.090069,342.56024,10.728015,1016.12317
21.039904,20.812996,0.450352,11.354076,140.48465,16.1,1024.7168
4.938895,1.9882151,0.7579651,14.214135,216.0206,10.548555,1011.8338
7.5582523,5.046933,0.8072028,15.667748,304.46838,10.185327,1005.2943
6.5753465,4.843908,0.88053346,9.321215,327.88867,15.35662,1020.0257
12.393431,12.145796,0.99985456,12.10477,138.08849,5.7390265,1019.52814
8.146035,6.382968,0.8910904,11.344371,333.21307,11.127827,1013.15796
-1.965996,-7.2924104,0.70551693,15.095235,245.62991,10.944343,1020.3039
19.23058,20.84359,0.68152976,29.67386,346.2279,15.974612,1007.9327
17.093817,16.68227,0.9197656,3.8098714,323.15826,8.601968,1020.773
13.726853,13.280537,0.7213406,13.119602,191.8071,10.494839,998.2231
20.348394,20.844042,0.917417,13.4750395,355.3924,11.068588,1019.7447
15.402684,15.615973,0.99888307,14.423034,237.32956,15.237331,1021.69104
12.239372,11.602879,0.677497,4.733321,331.60437,11.329603,1022.5026
15.174449,15.392684,0.89346623,3.3703225,343.39664,15.857828,1016.71594
3.836239,1.4226118,0.9110043,10.051167,179.47513,15.318276,1026.184
36.737576,36.25665,0.2956005,3.0328953,234.69762,10.119203,1037.0765
6.979293,5.52309,0.9154409,9.889217,146.35468,6.1386557,1016.1489
16.216196,15.87893,0.87076455,7.1949916,119.98774,7.5624404,1017.27106
21.847557,21.801567,0.8872538,7.2613306,188.11333,10.37553,1014.8997
16.43893,16.123787,0.8470148,11.492417,299.3539,10.708264,1006.80493
2.324947,-3.0973837,0.97233474,21.20557,333.6064,2.3769035,1008.94806
0.02373966,-1.5724714,0.87526846,4.534951,133.59499,3.1816475,1034.3301
15.409928,15.17348,0.72622234,11.147833,166.96837,10.558239,1007.6185
3.5783155,1.6816754,0.67380404,31.080252,271.64047,11.243579,1024.4565
17.372622,17.474976,0.8334429,4.891236,161.76085,15.7055645,1014.3947
2.3434777,-1.6833824,0.82462686,16.757963,19.741987,9.784956,1015.6492
12.728203,12.452554,0.8924914,5.618863,286.14017,10.717016,1016.3147
15.65885,15.464561,0.72965455,11.247595,326.5178,16.1,1019.88074
3.7490277,0.66380817,0.96047145,11.15967,163.7536,3.0509384,1022.8731
18.122028,18.521835,0.9767181,7.7420144,18.553314,11.618703,1018.6154
10.592866,10.20176,0.98548675,3.682009,102.68456,5.6428285,1028.1948
12.527764,11.990495,0.7213419,13.34616,163.6424,10.460965,995.9552
-1.6503965,-6.4119873,0.72336864,13.408128,154.77225,9.346466,1024.1211
18.277985,18.573837,0.8664475,3.4522855,164.54585,15.908762,1018.9481
6.432698,4.502413,0.5053817,11.413498,41.26345,10.420519,1023.20905
18.51727,18.50326,0.62131697,2.3240547,53.673767,15.206964,1019.37646
5.3645234,4.1056933,0.97601616,6.491223,136.96272,0.98494303,1028.808
14.822163,14.700166,0.5507898,6.279038,335.0129,10.746841,1019.60065
17.682922,17.932068,0.8567269,2.7902822,173.32834,15.823423,1017.5403
4.6678605,3.5449164,0.9602155,0.89941716,0.046171747,4.842266,1032.6857
11.740078,10.994088,0.51507044,17.799587,145.70413,10.140143,1008.0252
16.043417,17.923157,0.78854144,20.771736,253.06467,11.10927,1020.84174
12.9542055,13.435953,0.7529881,17.969267,3.6897907,15.955034,1015.33545
17.374844,17.901888,0.4460393,21.496914,151.43741,16.1,1023.48584
29.153538,29.243305,0.5303058,10.715986,312.6015,10.637695,1014.40594
17.882607,18.001717,0.8391116,5.1241846,243.88809,15.670134,1016.1451
21.970587,22.665413,0.7511323,11.407196,344.7403,11.05535,1018.40607
21.40011,21.245827,0.7024154,7.5007753,32.660625,10.669366,1013.3311
9.097558,8.559274,0.86062133,0.37247568,0.018692689,10.031711,1024.7965
18.707092,19.07855,0.9846628,14.146559,256.87756,8.851399,1011.7798
9.662792,9.232578,0.81659114,6.4118285,160.5168,13.131574,1011.5943
11.768821,12.319077,0.67148745,16.69528,212.91055,10.80512,1036.6808
3.9767904,1.0230124,0.7742877,11.2343235,294.77975,15.553216,1020.3237
35.21409,35.01217,0.48897463,5.4839673,206.30812,10.623653,1024.5455
19.736355,20.403467,0.543265,15.065321,17.390461,16.099936,1023.04926
24.31046,25.85556,0.779336,19.681137,354.13107,11.311287,1028.3164
26.04083,26.115683,0.5174538,11.888135,341.63336,10.73238,1015.5043
-0.16089308,-3.0508049,0.9616082,7.511528,313.17807,3.411149,1014.38025
10.6903105,10.248183,0.67463404,3.2080505,25.332628,8.968551,1030.4724
17.994265,17.984114,0.7057548,1.9550958,273.292,11.058112,1020.6357
20.47808,20.633167,0.80548316,5.421173,139.1225,15.800886,1017.63214
0.108920105,-1.6778284,0.93705124,5.8609624,153.67958,2.8248227,1020.4511
9.245339,8.056048,0.74344105,19.114288,152.99889,10.225714,1007.8907
19.101583,20.084606,0.5451926,19.475414,141.56604,16.099993,1021.1457
0.6518964,-4.7468667,0.8275818,21.168524,20.07899,9.792379,1038.8185
13.978791,14.587378,0.6549131,26.55651,330.2732,15.773808,1012.22205
22.890009,22.942947,0.8367225,3.862328,299.35254,11.218007,1020.4174
17.668589,17.399538,0.6238503,9.27718,33.599373,16.099234,1015.5995
29.260202,29.111834,0.47649208,6.4392514,102.72626,10.733016,1019.8129
22.280981,22.35393,0.6802354,11.688106,186.08328,14.094589,1007.0838
-3.6018016,-8.701157,0.8712265,17.850046,46.67462,3.4284616,1023.91693
16.246332,15.921539,0.9662489,14.977959,7.9528995,10.408334,1008.14966
-0.82969284,-2.3200052,0.9662172,2.3551521,301.13425,3.6350992,1033.8367
8.465284,6.1021757,0.7291192,16.327394,112.4587,9.747625,1004.90125
2.1032476,-0.93497336,0.8966015,10.555485,340.62308,6.3674197,1020.3549
10.602825,9.683194,0.77786154,12.111998,195.51564,10.88477,1003.6302
1.2592635,-2.714714,0.85182214,30.02966,155.91136,9.518178,1019.3694
3.3775234,0.29859623,0.94213766,11.434356,142.3185,5.3155055,1020.07935
20.20781,20.151882,0.5930222,12.736242,286.157,10.584074,1006.8303
6.0161133,4.0279307,0.9460394,10.360309,128.09198,3.922577,1022.93494
-0.49558455,-1.6762475,0.8549454,3.6675365,41.8151,5.1223655,1027.5208
6.041085,3.3241117,0.95710415,16.842402,62.069397,8.273676,1011.83905
22.456776,22.574566,0.37944034,14.079473,332.99603,16.099993,1016.0997
19.29062,19.280315,0.8553911,4.5277443,5.312307,15.674212,1020.16455
7.315024,5.9873896,0.8189214,8.871807,157.54555,10.29288,1013.7835
26.397444,27.456202,0.4861988,15.823219,153.2219,10.63141,1017.659
5.763446,1.9896141,0.80543274,18.584576,235.1508,14.474092,1008.96625
8.596757,8.192855,0.93442065,2.8799818,198.88435,4.892482,1031.7994
21.214537,21.924068,0.47546434,21.129673,350.88516,11.316303,1020.367
3.5240097,0.82089835,0.9160515,11.828138,332.9937,11.414312,1017.5293
19.406385,20.67533,0.59131694,21.11925,224.54376,10.856668,1013.77057
12.389055,11.712325,0.9495067,4.9143376,5.586209,4.5427175,1022.4576
-0.39856973,-5.4596934,0.89466786,14.799475,202.77489,0.20793904,1028.2607
13.048406,14.1275015,0.7079153,19.17526,155.33318,10.795851,1010.69684
-4.4019437,-9.400229,0.79660696,19.436792,130.06662,15.85907,1033.223
13.477073,12.582253,0.562689,17.365808,38.864162,16.09919,1021.3128
0.16231723,-2.2010758,0.81831056,7.186755,190.31859,7.112837,1021.9606
10.909808,10.5795355,0.73188305,19.083563,207.82709,10.445609,1009.02576
20.714212,20.704752,0.544733,7.798824,300.29868,10.894867,1015.39233
16.753298,17.026451,0.8644892,10.933476,346.06143,16.099998,1023.7597
20.50569,20.474741,0.7015196,9.502902,90.012215,10.556929,1008.4554
5.76709,3.8596983,0.8612304,9.939013,292.53036,14.770679,1016.74396
30.356436,30.164392,0.4272496,22.952225,284.5657,11.11969,1026.5397
-6.758105,-12.25821,0.6829974,16.636248,261.09937,9.752973,1033.4983
14.807158,14.809276,0.9123368,3.999738,35.184456,15.435287,1022.9484
14.880118,15.015908,0.44443643,5.5994825,71.34936,10.288153,1038.5261
12.12696,12.077653,0.5627268,5.3915553,135.81912,15.806128,1015.96155
12.206962,10.942497,0.998767,15.170093,334.9172,6.525058,1024.8472
35.150623,34.832016,0.4116954,9.529445,186.48969,10.765313,1017.89166
16.513521,16.66655,0.8409532,4.0828037,173.52403,15.94032,1015.2071
31.539818,31.34996,0.4703586,4.90034,14.987396,10.524176,1018.75916
23.221603,23.14936,0.6401955,8.257119,125.6765,10.502861,1010.56573
13.791741,13.452074,0.4348321,9.366106,157.36722,10.478394,1013.27673
9.174112,8.144834,0.80214113,19.739218,278.2621,14.136193,1018.898
35.608303,35.29242,0.41252676,3.8829234,7.3045506,10.629097,1023.0659
17.74508,17.779148,0.37316522,5.78746,98.938255,10.161688,1022.9097
23.870937,23.941208,0.44011533,12.875369,312.72742,10.596339,1010.4999
25.386757,26.293997,0.49664563,17.8321,336.3853,16.094065,996.60583
15.474099,15.799154,0.6400622,18.387638,43.428696,15.592989,1008.73914
24.061136,24.849285,0.72752464,13.274991,135.82909,15.628005,1017.9894
3.9957256,0.7010317,0.7357988,14.048552,164.51677,10.51893,1014.4847
20.65474,20.953123,0.94500625,9.478048,112.20335,10.660477,1012.2395
20.817238,20.701279,0.43078867,2.6619458,264.53677,11.004797,1031.9989
9.277095,7.549945,0.65365875,33.755272,287.788,15.625449,1016.71356
11.704864,12.133493,0.6193792,1.9246656,43.210674,9.9890785,1028.1335
16.69393,16.561056,0.93339217,5.034333,148.73172,3.4072428,1032.0204
22.546263,22.654156,0.47128367,7.096906,122.90143,10.283532,1007.2961
8.903448,7.1402845,0.8972658,10.157938,178.89497,15.711909,1018.90765
15.305088,14.936609,0.7163601,11.248661,146.65729,10.473293,1000.9927
17.035965,18.264881,0.9998971,17.941628,34.349228,8.102448,1014.9154
12.405863,12.093925,0.823993,11.373737,79.368355,15.605524,1009.8356
7.397787,6.8838234,0.847352,3.9640186,162.9188,10.525342,1015.9333
5.503046,1.8261925,0.9342738,24.030365,344.8741,5.7528086,1031.8314
19.221943,18.077396,0.99997365,19.258512,356.02765,2.9675102,1034.5598
20.38924,20.8133,0.90081865,13.120505,353.4408,11.026607,1018.83215
19.032885,19.44991,0.38408753,5.988002,68.67891,10.51732,1019.49384
14.918493,15.263856,0.9759787,9.160792,33.782684,11.328143,1015.7519
7.542575,5.208722,0.91454756,20.373098,6.034631,15.542821,1019.6001
3.9238973,2.579478,0.6332693,5.6951723,313.93063,11.201489,1017.8392
3.219374,-1.2105951,0.77714694,35.01833,292.66196,10.261818,1030.9397
7.4119353,5.647194,0.9488594,8.537763,235.39194,3.8024137,1025.5106
27.59401,27.596708,0.65876544,5.6215844,340.62805,11.031144,1023.19666
-8.02168,-12.469568,0.70861965,12.493929,84.10086,10.881571,1026.924
37.42336,37.040882,0.42517075,7.0356245,281.7818,10.809774,1024.1539
14.689445,16.238623,0.7418677,21.983322,148.98244,15.763573,1019.605
16.189138,16.862965,0.84559935,17.557379,241.35484,14.149092,1011.4499
3.0753899,1.120455,0.9976326,1.7179407,1.3901099,0.10490246,1037.9058
17.125923,17.427822,0.5522391,18.004627,314.5956,12.152306,990.9351
14.294259,13.91323,0.9954562,8.381497,344.5921,6.715908,1024.5709
16.188013,15.733266,0.9351378,9.671896,346.6898,8.859075,1016.51215
5.109615,4.7345276,0.96039206,0.77050894,302.69785,10.602312,1030.9277
7.2316074,4.801472,0.7291663,16.177198,332.24783,14.261791,1031.2142
3.3108497,-0.41692626,0.8822476,15.009403,258.71106,9.656293,1015.26746
27.919474,27.965899,0.43128273,20.481857,299.8636,10.892974,1017.35864
29.235924,29.293932,0.6741343,7.4800487,127.79581,10.4887,1012.373
11.254732,10.999697,0.6684975,33.161762,314.63043,13.870675,1014.2524
12.001589,12.495815,0.87787634,18.14106,182.14957,14.227728,1024.9813
8.210538,6.9748144,0.97606975,8.401637,211.8231,0.27095568,1024.8467
22.137386,22.196095,0.46904725,14.120274,15.527308,10.698297,1019.278
14.564883,16.582354,0.635775,29.893307,340.26285,10.939381,1018.63904
13.637109,14.880409,0.6834218,23.98642,202.09056,10.970808,1015.4224
4.6101756,1.7544736,0.8904122,2.5099597,34.24712,2.8798566,1036.4993
8.545383,6.603259,0.73690915,13.427628,60.62785,10.58329,1008.8595
10.694299,9.939187,0.69767827,11.602538,209.42708,10.520134,1040.8556
5.5914073,3.434871,0.8735291,11.170577,25.4492,8.645767,1014.78143
1.199356,-0.122873664,0.851654,6.427689,254.1942,15.731545,1019.775
30.80614,30.762842,0.42707825,3.284948,294.26974,15.37736,1026.2855
7.425499,6.291389,0.86133397,5.2091665,253.85582,15.863905,1018.98047
2.5612404,-0.45897433,0.96826965,10.254579,159.14487,0.7945014,1021.7095
21.588863,21.539766,0.5932207,10.2401495,222.5163,10.539935,1009.2308
12.143653,11.863969,0.422479,6.032922,242.8005,10.249341,1024.6342
14.524356,14.031102,0.7101511,4.5038934,301.59485,7.798861,1031.3563
34.809982,34.764534,0.5273865,7.4907184,192.71532,10.497077,1022.6408
15.054994,16.614458,0.61180377,24.351921,151.52458,16.099771,1021.1479
18.021618,18.424084,0.9995505,13.771445,231.63307,8.672819,1012.4895
12.812797,12.866731,0.8841852,1.7570409,31.96262,15.236506,1025.8689
2.5648904,-0.51947325,0.79723567,11.931473,261.3181,15.642983,1024.3829
33.724266,33.65665,0.474922,11.370566,164.31071,10.505456,1008.26105
8.945925,8.472036,0.9936708,0.12160565,1.1838385e-05,2.9945273,1030.2081
2.0517805,-1.9913971,0.6750979,14.315389,259.95102,10.87152,1021.369
14.190901,14.038116,0.8581371,1.1491688,2.8644783,10.167145,1024.8823
1.3416458,-2.7863111,0.9220053,14.670572,334.36105,11.030901,1018.7336
14.767349,14.809775,0.85777515,5.419606,321.20956,15.726947,1012.7584
30.867966,30.944046,0.46905753,12.617997,236.15376,16.097675,1015.188
10.702724,9.956163,0.74446285,14.30749,12.764094,10.773543,999.6556
17.888409,18.579433,0.57962614,17.548187,321.8378,16.09905,991.1391
9.584357,8.902825,0.9954188,3.0154428,334.9758,2.844539,1036.2365
0.018575815,-1.495894,0.97209597,4.1629596,237.23222,0.7079415,1031.5924
27.623663,26.787426,0.5806953,22.571205,219.42723,8.273676,0.0
5.6295204,4.5088763,0.87211555,8.268803,317.85037,8.06348,1020.5656
11.996618,11.081274,0.79591,11.825995,327.00476,15.342982,1025.414
19.086079,18.891512,0.70332354,8.661135,130.24411,10.511072,1007.26324
3.6560032,-0.3730715,0.8283254,16.67662,218.21123,14.994802,1016.4458
14.937195,14.780508,0.78617394,4.9616375,138.22093,10.521818,1015.0356
13.221228,13.105561,0.9807114,5.0845313,160.9789,14.455796,1029.6056
19.079956,18.90168,0.8674195,4.9879117,282.40128,10.647814,1015.82275
12.418541,11.880402,0.7866673,13.543098,174.87807,10.460156,996.0667
22.452526,22.505383,0.41272315,4.035434,206.4773,10.372352,1023.6859
0.6474868,-2.7720273,0.7918796,10.755584,27.49309,15.591802,1026.0338
-1.5065391,-6.9666023,0.82101977,17.85404,300.19852,8.072514,1020.95416
4.3975363,0.85513395,0.7463667,15.83936,148.89746,14.394995,1015.13324
20.875168,20.743254,0.79064834,7.167829,242.89203,10.764662,1012.2921
12.686553,12.130803,0.73613447,13.354417,191.87788,10.466632,996.2161
39.644203,39.113186,0.31547388,3.00792,53.21341,10.65508,1033.922
6.2058144,4.245196,0.7239611,26.96239,295.8128,10.864589,1017.7791
14.671692,15.393392,0.99934036,15.034184,26.325531,7.308897,1015.60345
25.437954,25.390812,0.40109175,12.084579,110.83526,16.1,1027.6985
8.246966,7.606081,0.8252067,7.048916,159.4747,9.38188,1011.5954
29.82025,30.23118,0.6048508,15.336625,236.41676,10.571785,1006.8974
13.425125,12.981561,0.55430484,12.918653,209.1342,10.309369,1033.7682
20.606972,21.387331,0.60864973,16.270147,304.20624,10.806187,1014.9637
17.820692,17.806313,0.7858205,6.252142,41.536148,16.099993,1023.1671
8.434759,7.4182186,0.7584923,22.088545,151.87523,10.440808,1019.27954
36.08891,35.80506,0.4352693,4.3616743,211.8516,10.687519,1028.7936
29.135439,29.890013,0.53989893,19.720829,171.77539,10.661985,1013.92
14.304965,14.068159,0.7764019,13.034755,189.87285,15.780889,1006.44434
0.93676513,-0.5672432,0.8743289,6.511625,348.1153,4.3562756,1025.0564
21.960949,21.957945,0.60619503,12.285196,314.49527,10.650613,1010.06683
13.671253,12.888847,0.62634027,9.497738,257.6085,10.674142,1044.0311
20.31788,20.341175,0.7522038,4.8364577,141.46632,15.555481,1014.91486
6.4205694,5.3835235,0.9618011,1.703901,14.779442,3.1227999,1035.6758
14.964271,14.610893,0.69824165,13.05993,211.06863,10.509927,999.8816
2.6746757,-0.16335483,0.7517543,11.093738,200.41656,9.472963,1017.0835
15.509814,16.035843,0.51963466,24.067055,182.9909,10.414158,1005.5826
18.195686,18.230507,0.79920936,6.7645273,98.88377,15.623985,1011.4104
23.24692,23.443382,0.364789,8.391109,131.35374,10.115109,1013.28125
15.1248665,14.947158,0.71824205,3.3522308,111.208824,8.967562,1025.3877
5.6288857,3.1392074,0.64917207,21.168219,78.1951,15.994191,1023.8612
15.490653,15.368857,0.8336732,4.7089877,197.33882,10.6087475,1017.30914
22.431946,22.382406,0.4871241,9.761217,323.3693,15.668812,1001.0026
9.381303,8.443464,0.88148874,1.8820843,68.52537,4.816187,1036.6954
-1.1821643,-4.354952,0.9729593,8.721885,330.01596,8.006547,1029.0762
9.21794,7.9968867,0.8606266,11.645699,168.89088,3.810298,1011.0289
16.961967,17.128191,0.8154078,13.159279,292.72476,10.781061,1010.3563
13.470263,13.385046,0.7455593,15.298183,248.88617,10.567911,1002.3959
19.801512,20.790384,0.45944247,24.073957,255.94731,10.970689,1015.04114
15.284323,15.166297,0.84817314,7.3102264,341.9911,10.089435,1024.4998
2.2023892,0.3083153,0.93372554,6.9972234,151.32886,5.253019,1024.6337
1.5859673,-1.9230517,0.95066273,10.73187,139.1721,4.748849,1023.78204
19.539265,19.64023,0.6057059,9.503117,229.61086,10.026888,1014.23035
11.265284,11.430185,0.99190897,13.190528,278.39047,3.5128672,1023.322
13.230757,14.692451,0.70348096,20.774712,154.19344,10.875565,1013.6224
20.32788,20.274027,0.80712265,7.437935,299.08334,10.888332,1016.54297
10.57966,9.342824,0.8214412,11.785518,329.29858,10.856162,1034.0851
17.336332,17.068233,0.727353,10.012993,155.25528,10.507749,1004.82983
21.524797,21.293077,0.8224958,3.4544532,1.3406737,10.203696,1013.51935
3.755082,3.1918519,0.8734324,0.9269861,4.4036703,13.606638,1024.1245
32.062325,32.033245,0.42726317,9.431503,252.47398,10.711921,1022.74243
8.137994,8.00917,0.9968527,0.5476111,352.17038,6.2240543,1040.0223
32.93665,32.997795,0.512848,8.508222,159.26855,10.581327,1017.78296
10.018761,8.983864,0.99962974,18.455877,144.74443,3.3649778,1021.44196
9.7301855,8.730608,0.74391687,14.351609,10.18897,10.8263,1002.0802
17.005556,16.738794,0.4131679,10.89384,28.615566,15.968343,1011.56586
6.871268,4.444732,0.8813108,14.603257,319.39935,6.8613124,1012.7116
35.609653,35.344444,0.3893104,4.200317,278.32968,10.911627,1028.6538
27.204283,27.132412,0.55845875,5.936406,125.79933,10.58874,1018.8588
14.4723015,14.056148,0.71904683,11.809346,150.37686,10.469124,999.5514
20.602354,20.540474,0.9009071,8.488599,140.71835,10.536728,1009.88135
4.201805,0.2510221,0.8831025,17.901194,319.39822,8.037763,1015.73016
3.4937403,1.6091051,0.9456986,6.501532,254.31133,15.789754,1028.3113
12.402463,11.682135,0.89658713,8.782871,234.26335,0.15810727,1019.82825
8.3415985,8.252053,0.7630812,22.147524,1.5287983,11.110492,1017.28754
3.5412414,0.22617179,0.7030454,13.268977,178.17458,10.733828,1016.7813
20.029787,19.960434,0.55910534,13.012972,291.64105,10.5985155,1004.537
18.640255,18.757088,0.8389835,4.5538764,199.28012,15.561294,1015.5307
-1.1183807,-4.0222073,0.8086593,9.713373,292.68716,15.136163,1024.9691
17.579046,17.464457,0.97662556,7.771342,141.10439,8.527959,1017.1744
-3.4247959,-7.9402647,0.77536654,14.111879,140.47313,15.474139,1027.7109
2.1862354,0.8070642,0.97656065,4.765704,211.20601,0.020281471,1031.9238
19.983135,21.219954,0.7182485,16.36026,343.75217,14.598568,1008.9313
4.847083,1.4546751,0.8582904,15.1384325,148.77765,8.721677,1012.7092
14.589482,15.650476,0.771111,17.868454,220.7365,10.881044,1013.57697
22.091143,22.415934,0.39874893,18.796736,336.2508,10.858835,1015.2474
16.142092,15.780412,0.98660034,6.156206,351.6121,6.365074,1029.6444
9.919038,9.340518,0.84193164,9.043671,153.63342,9.056444,1010.36505
9.28279,8.056376,0.8938839,11.734451,339.0035,6.342515,1009.62177
9.831634,10.235081,0.9837135,18.411192,322.3915,13.943071,1025.3499
16.172417,16.185843,0.8148794,9.918923,268.15198,16.03091,1012.85004
9.1141,7.7091436,0.71211433,18.677467,103.724144,16.090837,1024.8766
5.8902035,5.038493,0.9531691,2.2932913,3.413174,7.0200043,1018.9253
18.95708,19.94807,0.8424431,7.8716908,342.636,16.047674,1023.4576
31.394634,32.03165,0.55537695,16.248165,126.8547,16.099998,1028.4924
1.4060514,-2.6116235,0.87349224,14.931079,137.97925,15.333972,1025.0347
26.945318,27.210983,0.5000073,9.963948,201.75662,10.638336,1016.69037
18.851364,18.963356,0.8622535,11.787854,326.72522,10.8684435,1013.59326
26.73912,27.409626,0.78886026,8.717187,310.8178,16.00419,1022.70264
15.211723,16.360975,0.73534,17.321638,153.40805,10.804943,1013.49304
17.513885,17.285347,0.84458727,5.8178988,168.35988,9.009471,1015.72217
3.8217225,0.7542058,0.60948503,12.918202,169.8315,10.583134,1019.4248
7.9087353,5.8619146,0.5643095,14.202995,154.34422,16.099827,1015.7344
13.171469,12.546766,0.46003896,16.33911,160.38377,16.099989,1013.39777
